point_1,point_2,point3
11.64243327,10.59660819,9.693418064
11.6245751,10.6181101,9.713565876
11.67787992,10.62957272,9.672304642
11.60800764,10.60875402,9.688070073
11.6112826,10.6209378,9.698970318
11.62128087,10.6193057,9.664059823
11.63565217,10.62182976,9.656316378
11.5866048,10.62782676,9.672973141
11.62704095,10.60797593,9.702739909
11.63073973,10.61530138,9.647328782
11.58255926,10.59461552,9.666288152
11.58816523,10.61778748,9.658897526
11.61147525,10.58258356,9.666752388
11.63788685,10.58357041,9.683947664
11.59328958,10.60922846,9.670391992
11.61251553,10.57645371,9.645063314
11.6057537,10.58068577,9.640309544
11.59910745,10.59856291,9.664282656
11.58814596,10.57573255,9.626066805
11.59315473,10.56354877,9.643503483
11.61613725,10.57463184,9.639585337
11.60925983,10.58516455,9.654329451
11.56992176,10.56776186,9.633568848
11.58976418,10.56537065,9.629892104
11.58018973,10.57229756,9.6145352
11.58044017,10.57024795,9.64296497
11.57304261,10.5392761,9.60725599
11.58675892,10.57076036,9.638712575
11.55622471,10.56797061,9.63856402
11.59352075,10.56493416,9.640402391
11.56262052,10.52743392,9.650856971
11.58972565,10.60437013,9.618769026
11.55464503,10.55946853,9.626605318
11.57340863,10.5401301,9.650337027
11.54027372,10.55525545,9.620124593
11.52638403,10.53272874,9.623429948
11.56446991,10.56745821,9.614702325
11.57146292,10.55309198,9.633160321
11.53880962,10.53680898,9.605807576
11.54805657,10.50967065,9.626512471
11.54002329,10.55859555,9.637561271
11.55304607,10.51859024,9.607775934
11.54539808,10.51395964,9.559625447
11.5325294,10.53409514,9.609280056
11.5284068,10.53472141,9.591174879
11.54010034,10.51439613,9.579253316
11.5372492,10.52640911,9.603337844
11.51083759,10.52466315,9.609670014
11.51390065,10.50604588,9.590766352
11.54092872,10.52618138,9.606736047
11.53260646,10.52739596,9.576969278
11.52426494,10.5108283,9.59997678
11.52104777,10.49746789,9.57123133
11.5431634,10.51230857,9.589095105
11.52671153,10.50965167,9.585604055
11.53135427,10.49276138,9.591694822
11.50966246,10.52215808,9.583097185
11.53033325,10.51557276,9.580478897
11.5510811,10.49598762,9.557749936
11.51854339,10.47110765,9.593830305
11.5099129,10.46106837,9.576412196
11.51960293,10.49219205,9.573998172
11.47269392,10.51432022,9.55921692
11.49074474,10.48173525,9.566923226
11.4849654,10.48437317,9.541650256
11.47244348,10.46698946,9.58606829
11.50548207,10.44431092,9.558808393
11.44632084,10.46799528,9.550953532
11.4778568,10.48270312,9.530248637
11.48787433,10.49568397,9.552234821
11.44499159,10.51542094,9.555150219
11.44959581,10.45844942,9.543934294
11.46807044,10.48044475,9.553311847
11.48126661,10.47072809,9.517454311
11.48001442,10.44176789,9.519162697
11.47111423,10.45368598,9.549245146
11.46441019,10.4846009,9.550173616
11.45418075,10.45235753,9.540554661
11.44370087,10.45987276,9.52350794
18.1472205,10.45873409,9.515578801
21.7944493,10.59985341,14.37725525
23.2068826,18.51904571,17.96024195
23.80331096,20.54011112,19.48185675
24.08235698,21.4719237,20.19432797
24.20173898,21.85630113,20.58638397
24.2850386,22.06799908,20.75757538
24.31776896,22.16453942,20.83781382
24.34071295,22.20767608,20.8641081
24.37396345,22.23156919,20.89862864
24.31484075,22.24350626,20.90808047
24.37064996,22.25396306,20.92373449
24.35219458,22.20437393,20.98284093
24.3814188,22.23948296,20.95331556
24.34905447,22.25996006,20.98857888
24.36388813,22.26515999,20.95090154
24.32283551,22.2726942,20.97301771
24.36396518,22.25990313,20.96917384
24.32227684,22.25728418,20.9954867
24.34809125,22.25090762,21.00737112
24.37109304,22.25891628,21.01190206
24.36255888,22.25094558,20.94531214
24.31846248,22.28057001,20.96269311
24.35123136,22.24880108,21.00863384
19.86630582,22.26396439,21.00445572
14.37011055,21.41825433,18.311111
13.83937407,16.34226701,12.89047667
13.68256119,12.78965091,11.73644339
13.64289562,12.56869177,11.53509525
13.57622125,12.48146956,11.44520073
13.55391298,12.41051137,11.4082476
13.54940509,12.35092091,11.33539979
13.49573424,12.3216191,11.33671822
13.48691111,12.29702381,11.31952294
13.47096012,12.31254769,11.28776925
13.4720004,12.26565342,11.30089782
13.45279371,12.24601134,11.27064825
13.44381646,12.24449311,11.28277408
13.43360629,12.250585,11.2682528
13.46837868,12.20490531,11.24119716
13.42033306,12.23128452,11.23636911
13.41773235,12.22363645,11.24444681
13.46258007,12.25732214,11.24073293
13.43293203,12.19695359,11.21852391
13.4031684,12.2332772,11.21748402
13.42640137,12.20063529,11.2274558
13.40888996,12.18228371,11.21761401
13.40754144,12.21139574,11.246638
13.36462018,12.20112872,11.19726193
13.40987244,12.20439291,11.18049375
13.3938444,12.20048347,11.23051975
13.39977786,12.19953458,11.18443047
13.41193374,12.19997107,11.1776712
13.38808431,12.20277979,11.17954671
13.37195994,12.19310108,11.18953706
13.41707736,12.19881342,11.17549858
13.38652389,12.22631233,11.18047518
13.36415783,12.20503815,11.16758801
13.42890575,12.20486735,11.17295457
13.37332772,12.17418017,11.18118082
13.36700897,12.18955223,11.19482934
13.36483209,12.16004167,11.13958534
13.37581284,12.17829836,11.18363198
13.37313508,12.16072487,11.16803368
13.38561846,12.17264296,11.17046627
13.38136101,12.1903493,11.18099513
13.34208073,12.16941672,11.18664023
13.33083027,12.19706746,11.13611286
13.32961661,12.17567942,11.17341881
13.36510179,12.16531751,11.16781084
13.3438338,12.15895993,11.1683865
13.37402124,12.14821846,11.14394915
13.34608774,12.16928388,11.13384739
13.35841701,12.1471557,11.15577786
13.35100019,12.12675451,11.11414524
13.34793713,12.15041989,11.13804408
13.31940644,12.11688603,11.13483157
13.32753605,12.14586521,11.15471941
13.31988805,12.13309311,11.13083914
13.31647824,12.13952661,11.13648425
13.33464464,12.14525792,11.10642037
13.35687585,12.13409894,11.12500835
13.34171471,12.13256173,11.1307463
13.32838368,12.1396215,11.14047667
13.34926638,12.10999707,11.08608686
13.30906141,12.08942507,11.12937216
13.3232208,12.12341441,11.12484122
13.31850101,12.11303352,11.10749739
13.29459378,12.13009461,11.10508337
13.30807892,12.12339543,11.09514873
13.32921206,12.09845853,11.11132269
13.31320327,12.09570674,11.04365575
13.32435741,12.10828906,11.13399594
13.28401758,12.1348201,11.10775736
13.24491068,12.09437829,11.08190874
13.26523471,12.06891002,11.07178841
13.29118397,12.08227042,11.11102558
13.30289678,12.11508313,11.07550229
13.31353077,12.07756392,11.08400709
13.2626918,12.09001339,11.07631935
13.27425049,12.09561185,11.10367209
13.27297903,12.04966647,11.09862121
13.27556048,12.09048783,11.09091491
13.26902982,12.08082811,11.08803665
13.2394781,12.06539911,11.07678358
13.30156753,12.08724262,11.06664469
13.25053591,12.08166313,11.08101741
13.26074609,12.0722691,11.06179807
13.24098073,12.06090136,11.0667561
13.24637478,12.07126327,11.04933799
13.26124696,12.03440828,11.05216054
13.27848868,12.05693499,11.04974652
13.25354117,12.07576102,11.05375751
13.28180217,12.05236133,11.05763852
13.27511739,12.04015857,11.06079532
13.2462014,12.04230307,11.071677
13.24358143,12.02803172,11.0606282
13.23631873,12.05317738,11.07034
13.22036773,12.05782695,11.05938404
13.21934672,12.05981962,11.04621833
13.22974954,12.02992951,11.06558623
13.24878285,12.08185291,11.05195628
13.22938351,12.03351632,11.01138211
13.2277075,12.05467663,11.05385036
13.1986374,12.02230041,11.04103747
13.24323467,12.02795581,11.02218951
13.22314182,12.02510913,11.06764743
13.18885104,12.01685377,11.02972869
13.20308749,12.0229077,11.04792672
13.19385981,12.04080382,11.00564417
13.20736421,12.02099094,11.02467781
13.19979327,12.04015857,11.00935805
13.21959715,12.03537615,10.98939593
13.1868668,12.02336317,11.02360079
13.2053607,12.04224613,11.02878165
13.18376522,12.03700825,11.01619159
13.16502088,12.01288739,11.02120533
13.20245177,11.99322634,11.01457605
13.18326434,12.00108317,10.99921915
13.19168292,12.00950934,11.00499424
13.21953936,12.00983196,11.01156781
13.19139395,11.99635768,10.99715794
13.18172318,11.99176504,10.9867405
13.15590878,12.00093135,10.97676873
13.17634839,11.98413595,10.98835604
13.19168292,11.97660174,10.98908025
13.19590184,11.99749636,10.99498532
13.1915866,11.97176239,10.99051009
13.15140089,11.98681182,10.98939593
13.15143942,11.99271394,10.99923772
13.17553928,12.00755462,10.98506926
13.12373709,12.00472692,10.96274882
13.11285266,11.96821353,11.0149103
13.15928006,11.97307186,10.97960985
13.12604883,11.96253915,10.98636911
13.15666009,12.01328593,10.98761327
13.12967055,11.94838167,10.98417792
13.13943764,11.99914743,10.98573775
13.14610316,11.94771745,10.98070544
13.14174938,11.9497291,10.95981486
13.14350245,11.96337418,10.96995375
13.15835537,11.96633472,10.98115111
13.12098227,11.95733922,10.96653698
13.08640253,11.97779734,10.96826394
13.08881059,11.95578304,10.96547853
13.14382995,11.95217724,10.97816143
13.11002078,11.94650287,10.96310164
13.12591398,11.96415227,10.96213603
13.14199982,11.94079053,10.92995524
13.11254443,11.96056545,10.93600887
13.10770904,11.95081084,10.94386373
13.10379835,11.90361292,10.94807899
13.12618368,11.93669132,10.9458878
13.08043054,11.94153067,10.94172825
13.12602957,11.93111183,10.93431905
13.11240958,11.93528695,10.91517399
13.08888764,11.95329694,10.94817183
13.12206108,11.90904058,10.92362307
13.06717657,11.90886978,10.9438823
13.07544104,11.91775142,10.94982451
13.09420464,11.93915844,10.92210038
13.07037448,11.90389759,10.95277705
13.10123618,11.90439101,10.92750408
13.10566701,11.89159994,10.93329773
13.05802594,11.9219645,10.94917458
13.11462499,11.89361159,10.93162649
13.06629041,11.93509718,10.90644636
13.07120285,11.88712116,10.89736592
13.0801801,11.91192522,10.92757836
13.05648478,11.93132058,10.90978886
13.08886838,11.89706556,10.91500686
13.05064765,11.90507421,10.89809013
13.05290159,11.89478822,10.92555429
13.09202775,11.92078787,10.89489619
13.07341826,11.91344345,10.89604749
13.03571767,11.88998682,10.88412593
13.09137276,11.9003677,10.90315958
13.05259336,11.88068767,10.90731913
13.05382629,11.89427581,10.88746842
13.07162667,11.902683,10.89140514
13.05374923,11.87478556,10.87580683
13.06977728,11.87470965,10.89196222
13.04438669,11.87795486,10.87729239
13.07765645,11.8818643,10.87961356
13.05286306,11.89082184,10.91582392
13.05039721,11.89744512,10.89296497
13.0540382,11.87613299,10.87068168
13.06112753,11.87850522,10.88824834
12.99649519,11.87104692,10.88139623
13.0639594,11.86647326,10.88013351
13.0498578,11.88127598,10.87500835
13.04631314,11.83794955,10.87387561
13.04502242,11.88471098,10.90674347
13.01743568,11.87831544,10.88087628
13.00597331,11.87818259,10.87465553
13.03338667,11.86480321,10.89450623
13.02350399,11.87395053,10.85684746
13.02920628,11.85322672,10.83883513
12.99797855,11.82758764,10.89242646
13.02885952,11.86195653,10.87632678
13.02059505,11.82024321,10.86433094
13.00029029,11.83185766,10.86334676
13.02643219,11.8314781,10.84221477
13.00949871,11.83796852,10.85120236
12.99468433,11.86801047,10.82778633
13.02639366,11.84702096,10.85346783
13.00030956,11.84212467,10.89231504
13.00233233,11.83142117,10.84953111
13.01202236,11.81284185,10.85226082
13.02537265,11.81745347,10.8359383
12.98351093,11.82396287,10.86915898
12.99264229,11.81333527,10.83086886
12.99009938,11.81914249,10.85736741
12.9993656,11.80910321,10.83911367
12.98339534,11.80489013,10.82030286
12.98139183,11.7940348,10.83346857
12.98204683,11.81472065,10.81709035
12.9532079,11.79661578,10.8291419
12.95544258,11.81675129,10.82292115
12.99343214,11.80234709,10.83317146
12.97593999,11.77016066,10.82566942
13.00518347,11.82001548,10.83534408
12.9405704,11.82646795,10.82446241
12.93538825,11.79633112,10.8234968
12.97499603,11.81248127,10.80745283
12.95338128,11.79551507,10.79512274
12.96482438,11.79828583,10.83656966
12.96041281,11.81166522,10.83604972
12.9684461,11.7985705,10.81558623
12.96761773,11.77279858,10.81913299
12.95386289,11.78304662,10.81248514
12.95773505,11.78710788,10.79621833
12.94712032,11.77708757,10.79551269
12.94072451,11.78951807,10.82262404
12.93544604,11.77321609,10.78875343
12.96116413,11.79838072,10.7878621
12.95971929,11.78722175,10.81623616
12.9414373,11.77849193,10.80693288
12.93508002,11.77796055,10.79998792
12.93658265,11.77824522,10.77057397
12.94405727,11.75258716,10.82425814
12.93482958,11.75642069,10.78344258
12.94459667,11.75499735,10.79514131
12.92515881,11.77165991,10.79989508
12.92824113,11.74211139,10.81842735
12.92357912,11.78547578,10.8043703
12.93502223,11.76317681,10.76936696
12.90129012,11.77944083,10.78672936
12.9188208,11.78883486,10.80284761
12.91128838,11.75471268,10.79291298
12.91589259,11.74258584,10.77295086
12.92438823,11.7538397,10.78799208
12.89605018,11.75892577,10.82230836
12.93523413,11.74894342,10.78823348
12.8958768,11.74370553,10.80882696
12.94548284,11.74991129,10.77226379
12.921749,11.74873466,10.75584843
12.89171567,11.72709991,10.75753825
12.9029276,11.74660914,10.76867989
12.88707293,11.74789964,10.78741643
12.91009399,11.732167,10.75891238
12.88387503,11.73091446,10.75012905
12.88250725,11.71620662,10.77222665
12.90743549,11.74757701,10.79566125
12.90061586,11.72375981,10.7910189
12.89356506,11.71962263,10.7646689
12.86919549,11.70487684,10.74920058
12.88400988,11.7420165,10.75594128
12.88013772,11.7190533,10.75068613
12.89965264,11.73962529,10.7975739
12.86333909,11.75385868,10.72598881
12.84935307,11.70275132,10.73915453
12.8652848,11.70347248,10.75235738
12.89134964,11.7133979,10.76290481
12.88549324,11.69954407,10.73859744
12.86150896,11.69886086,10.73521781
12.85328303,11.71848396,10.74498532
12.87541792,11.70024625,10.7162213
12.86436011,11.71252492,10.76929268
12.90452655,11.69863313,10.75057472
12.84835132,11.70290315,10.75798391
12.85241613,11.69553974,10.7709825
12.83841085,11.70368124,10.70738226
12.84365079,11.67758669,10.762422
12.85074012,11.65866577,10.74466964
12.8150045,11.68730335,10.71438293
12.81831799,11.68608877,10.72925703
12.82348087,11.68853691,10.74012014
12.81960871,11.67510059,10.75107609
12.83403781,11.67373419,10.72322197
12.8303005,11.70239074,10.70870069
12.84731104,11.67959834,10.71414153
12.83432678,11.68054724,10.68041948
12.82124619,11.70343453,10.7209565
12.84815868,11.71028553,10.71765115
12.84700281,11.70307395,10.71984234
12.8232497,11.66088618,10.71954523
12.81124793,11.64113023,10.74242274
12.8208609,11.67504366,10.71752116
12.80496771,11.65805848,10.74400114
12.82966477,11.67250063,10.70773508
12.82579261,11.70641405,10.68017807
12.85014292,11.63353909,10.7279386
12.81596773,11.68384938,10.66799654
12.82336529,11.69848131,10.70286989
12.82109208,11.66118983,10.71224745
12.78285208,11.62655524,10.69495933
13.96268602,11.64614039,10.71971235
21.86050721,11.64997391,10.71763258
23.89454755,17.71804747,17.95860784
24.7723722,20.94657878,20.05095353
25.13637459,22.18852742,21.04389715
25.31792307,22.74402815,21.50692545
25.37115084,22.93077023,21.72231207
25.42279891,23.11312841,21.7971468
25.42882869,23.13937478,21.88369883
25.48486907,23.14489734,21.87679101
25.49744878,23.18245451,21.91652955
25.47822283,23.19602367,21.91478403
25.46625958,23.2025141,21.97199639
25.46504592,23.20797972,21.9641601
25.50735072,23.21771536,21.94499646
25.48770095,23.19945867,21.96635129
25.50324739,23.22041022,21.97773434
25.5069847,23.22822909,21.9963966
25.48467643,23.20957386,21.9781243
25.4604995,23.2106556,21.97407616
25.47652755,23.23990047,21.99645231
25.49673599,23.20917533,22.00594128
25.47096012,23.2311327,22.03468673
25.46807044,23.25054705,22.01414896
23.87805715,23.20803666,22.02085251
17.90710799,23.23056337,21.63498012
15.31179697,19.29152023,16.85838872
15.0555023,14.33672548,13.04291298
14.97613263,13.79602747,12.73278522
14.89622356,13.61344155,12.60395063
14.85545991,13.56734434,12.53669222
14.83717792,13.48723883,12.5002219
14.83386443,13.48727678,12.45740083
14.79841778,13.45569763,12.43253639
14.79610605,13.4584684,12.4294353
14.79452636,13.43504973,12.39493333
14.79109728,13.42956513,12.39788586
14.77905698,13.40479903,12.35499052
14.75098863,13.42662356,12.39207364
14.73605865,13.37688261,12.34706138
14.70552445,13.38842115,12.37497121
14.72284322,13.38432193,12.35151804
14.71935635,13.37468118,12.33369141
14.7500832,13.38305041,12.3649623
14.73361207,13.36399665,12.36609503
14.70036157,13.38853501,12.32206695
14.7224194,13.39217876,12.32635649
14.70550519,13.39705607,12.31712749
14.69668205,13.39713198,12.33911367
14.72898859,13.39234956,12.31216946
14.74755955,13.34071082,12.33289292
14.73873642,13.34566404,12.33008894
14.71188173,13.35198367,12.30817703
14.70018819,13.35304643,12.31642185
14.69354194,13.33526418,12.3178517
14.68993948,13.3578668,12.30620868
14.69086418,13.35872081,12.28853059
14.71964532,13.3453604,12.30165917
14.70016892,13.33881304,12.32878908
14.69512163,13.34499982,12.30875268
14.65718987,13.36099815,12.31040536
14.68826347,13.35196469,12.27085251
14.6589044,13.30285001,12.28076858
14.65801824,13.3184498,12.30463028
14.67289042,13.3207651,12.30533591
14.67192719,13.31679873,12.31449063
14.65146831,13.32812851,12.27982154
14.68600953,13.31757682,12.27545773
14.6454578,13.32848909,12.28572661
14.65027392,13.30755652,12.28513239
14.65817235,13.30285001,12.24834639
14.66354714,13.3200819,12.29567982
14.67531774,13.31184551,12.28125138
14.67161896,13.29897853,12.28708218
14.65722839,13.30364708,12.2684942
14.66959619,13.32173297,12.27828028
14.66961546,13.30994772,12.26628444
14.63740524,13.31243382,12.29278299
14.66387464,13.300288,12.24483677
14.64501471,13.2886356,12.27152101
14.67965225,13.335416,12.25802105
14.63116355,13.30127485,12.28036005
14.64409002,13.28677577,12.2777232
14.65530195,13.29370268,12.2583553
14.65772927,13.25466524,12.25024047
14.6404105,13.28620643,12.2491263
14.64730719,13.29520193,12.26320192
14.62563464,13.27648977,12.24221848
14.64017933,13.29423406,12.25011048
14.63582555,13.28501083,12.22032514
14.62679051,13.28020943,12.21447578
14.61823708,13.29787781,12.22983268
14.67597274,13.26445781,12.22201496
14.63906199,13.29645447,12.20090154
14.59552426,13.27043584,12.22218208
14.6033649,13.27127086,12.25441858
14.62773447,13.25115434,12.26102929
14.61135966,13.26309141,12.23594202
14.61157157,13.26231331,12.23588631
14.61218803,13.26047246,12.23707475
14.60579223,13.22416783,12.24517102
14.61001115,13.25400101,12.21711263
14.62334217,13.26331914,12.21356588
14.60608119,13.26719062,12.20221997
14.59300061,13.24967406,12.2389874
14.6110129,13.2469033,12.22738152
14.61962412,13.24496756,12.22437327
14.57976591,13.25885935,12.23323088
14.59041917,13.22010657,12.21343589
14.60546473,13.2143373,12.1988589
14.60303741,13.24029901,12.21410439
14.61478874,13.23122759,12.21653698
14.60068714,13.23953989,12.21818966
14.60084125,13.22519263,12.19325094
14.59363634,13.25553822,12.19668628
14.56805311,13.23792677,12.21274882
14.60937542,13.24455004,12.19950883
14.57668359,13.22874149,12.17139474
14.59901113,13.2373005,12.19653773
14.58336837,13.20864395,12.20040016
14.55458723,13.20646149,12.16062448
14.53522643,13.21589349,12.18949992
14.55668706,13.19211424,12.23495784
14.60704442,13.22075182,12.21039051
14.55772734,13.20488633,12.21740974
14.55526149,13.21934746,12.19094833
14.54466603,13.21853141,12.17258318
14.55897954,13.2108264,12.16625101
14.55179388,13.21564677,12.16981634
14.55435606,13.21270521,12.15117265
14.53316513,13.19835795,12.19176539
14.52906179,13.20828337,12.15020704
14.55235255,13.19961049,12.17276888
14.52819489,13.18784422,12.18301919
14.56416168,13.1724342,12.16847934
14.55273784,13.16765178,12.16573107
14.53301101,13.17235829,12.19386373
14.53081486,13.19782657,12.1780983
14.55616692,13.2026849,12.16016025
14.54264325,13.21270521,12.14916715
14.54944362,13.1996864,12.12708812
14.53834728,13.17873485,12.16877645
14.52896547,13.18564279,12.17191468
14.51881309,13.17084006,12.15226825
14.55591648,13.17319332,12.11648499
14.50469222,13.17930419,12.18610172
14.51650135,13.18300487,12.15275105
14.52495846,13.15267826,12.150597
14.51218611,13.16421679,12.14485905
14.49690937,13.2013185,12.16916641
14.48115103,13.14633966,12.17011345
14.51671326,13.1456185,12.12701384
14.51218611,13.188034,12.16885073
14.53112309,13.16486204,12.14463622
14.50852586,13.17135247,12.15159975
14.49856612,13.17171304,12.14703167
14.524342,13.15755557,12.12300285
14.48721934,13.19503683,12.12259432
14.48249954,13.16279345,12.14259358
14.48868344,13.17304149,12.11923326
14.51222464,13.1682401,12.13492441
14.47700916,13.15273519,12.14090377
14.49717908,13.12897492,12.13486871
14.51293742,13.12523628,12.09150913
14.48392511,13.13652811,12.15044844
14.51012481,13.1622431,12.13338315
14.49197767,13.12927857,12.13076487
14.51353462,13.14907247,12.14614034
14.49731393,13.15797308,12.10928006
14.4878358,13.17030868,12.10413633
14.48702669,13.1509323,12.09617005
14.50029992,13.1363573,12.12536117
14.50914232,13.13189751,12.10660606
14.47215451,13.09720599,12.11837907
14.45953628,13.12910777,12.09169482
14.47076747,13.12062466,12.09355176
14.47654682,13.11844221,12.12250148
14.46880249,13.11977066,12.10629038
14.46360108,13.12705816,12.09843552
14.4626186,13.09876218,12.0787148
14.49471322,13.12497059,12.11241829
14.48639097,13.10158988,12.11425666
14.44953801,13.11950497,12.10593756
14.4672806,13.07570409,12.08701533
14.51515284,13.1065431,12.05568873
14.43368334,13.0992556,12.11499944
14.46431387,13.12237063,12.08166734
14.44996183,13.08773605,12.07046998
14.45267812,13.11806265,12.08905797
14.46242595,13.11333717,12.10740455
14.45786027,13.1017417,12.076895
14.42019821,13.09409363,12.06887301
14.43952048,13.07124429,12.067666
14.44148546,13.09743373,12.06183521
14.44626305,13.09680746,12.06996861
14.43757477,13.0924046,12.0640264
14.46506519,13.0789493,12.07295829
14.41723148,13.11421015,12.10697745
14.41303182,13.09375203,12.0949259
14.43740139,13.09107615,12.06233658
14.43959754,13.06830272,12.06679324
14.39665701,13.09938845,12.07065568
14.41212639,13.09204402,12.08060888
14.41850293,13.05742842,12.04103747
14.41002656,13.08416821,12.09184338
14.4258427,13.10301322,12.05102781
14.41166404,13.08270691,12.05568873
14.43572538,13.06200208,12.05732284
14.44840141,13.07855077,12.06319077
14.41474636,13.06617721,12.04339578
14.42724901,13.05663135,12.04256016
14.43549421,13.05200075,12.04183595
14.43873064,13.04180964,12.06458348
14.43491627,13.05499925,12.04478849
14.39284264,13.07570409,12.07438813
14.42986898,13.07887339,12.04688683
14.39222618,13.06623414,12.04671971
14.43630331,13.05585325,12.04658972
14.42590049,13.08809663,12.04850237
14.40950642,13.02647554,12.04066608
14.39783214,13.03993083,12.0277232
14.40497927,13.03786225,12.0022831
14.39340131,13.03137182,12.01476175
14.41497753,13.05448685,12.0284474
14.39230324,13.02548869,12.05047073
14.38373054,13.0490402,12.0435072
14.40852393,13.0405571,12.06021967
14.35315781,13.04334685,12.00545847
14.39561673,13.03926661,12.07197411
14.38748712,13.04067097,12.01407468
14.37931898,13.02197779,12.04051752
14.37510005,13.05211462,12.06047964
14.38307555,13.0322448,12.02289515
14.36887763,13.00996481,12.00453
14.37669901,13.04215124,12.01037937
14.3987761,13.04091768,12.02218951
14.35691438,13.03399077,12.00438145
14.36142227,13.05680215,12.03879057
14.37746959,12.99436501,12.03529952
14.37874104,13.02712078,12.00573701
14.39270779,13.0107429,12.02148387
14.34017355,13.04340378,11.98742757
14.34828389,13.01398811,12.04036897
14.34044325,13.02909448,12.02072253
14.4017043,13.02252814,12.03333116
14.33686006,13.03621118,12.00766823
14.33387406,13.02763319,12.00655407
14.34431541,12.99516208,12.02244948
14.3576657,12.99218256,11.98415935
14.35837848,13.0115969,11.99188423
14.33976899,13.00110215,12.00055615
14.34246602,12.99736351,12.03942193
14.3343942,12.99415625,12.00077898
14.36502473,12.9979708,11.99713937
14.35955362,12.99969779,12.01706435
14.3270737,12.99328327,11.9688953
14.30908067,13.01719537,12.00443715
14.32399138,12.99929925,11.95112437
14.32437667,12.98290239,11.99431682
14.32512799,12.99833138,11.99598807
14.34918933,12.9673785,12.005867
14.33576198,12.98022651,11.96547853
14.35437147,13.00053281,11.98753899
14.33013675,12.98618556,11.99329551
14.31316474,13.00973707,11.98947021
14.34148353,12.99134753,12.00339727
14.30744319,12.97240763,12.01166065
14.29823477,12.97582365,12.0029516
14.30750099,13.01368446,11.97160643
14.31291431,12.97624116,11.97184783
14.34412277,12.99140446,11.98451217
14.31981099,12.99768613,11.99069579
14.28800533,12.98703956,11.97036228
14.349093,12.94449121,11.99077007
14.30220325,12.95407503,11.96763258
14.30863759,12.9937767,11.98074258
14.32077421,12.95680784,11.94817183
14.26007183,12.9760324,11.94365947
14.29989152,12.95546041,11.9567509
14.30104738,12.97138283,11.93634312
14.29869712,12.96157128,11.98434505
14.33108071,12.98688774,11.98245097
14.31252902,12.96094501,11.99034297
14.29278292,12.95333489,11.93365055
14.32337492,12.94993786,11.95476397
14.28432581,12.93287677,11.99511531
14.28421023,12.9311308,11.96005626
14.30164458,12.94439632,11.96974949
14.30264634,12.94363721,11.96590562
14.28103159,12.95117142,11.91762515
14.28478816,12.97255946,11.93892427
14.28912267,12.93135854,11.97439184
14.30170238,12.95155097,11.93261067
14.29921726,12.95897131,11.95142148
14.27968307,12.92982133,11.92908248
14.30185649,12.96775806,11.93996415
14.26623647,12.95733922,11.93834861
14.29667435,12.93306655,11.90925035
14.2853661,12.92492505,11.93547036
14.27392299,12.93137752,11.94624061
14.28919973,12.90067135,11.95194142
14.250324,12.93278188,11.9053322
14.25544836,12.93887377,11.94117117
14.29731008,12.9131398,11.94631489
14.25918567,12.93040965,11.91716091
14.27829603,12.92887244,11.93012236
14.22757265,12.92114845,11.92338167
14.27985645,12.91038801,11.92219323
14.27827677,12.90393554,11.93862716
14.22961469,12.91010334,11.93047518
14.23235024,12.91685946,11.92869252
14.26163225,12.91167851,11.92406874
14.27049392,12.91592954,11.94315809
14.26746939,12.89423786,11.93348343
14.22953763,12.92074992,11.907152
14.25217339,12.90737053,11.92460725
14.23949736,12.93338917,11.94785615
14.2424063,12.90427714,11.93014093
14.27733281,12.88875326,11.94900746
14.26411737,12.89681885,11.91994633
14.26109285,12.90029179,11.91515542
14.21955863,12.8953196,11.90347526
14.19840622,12.91915578,11.90200827
14.22990365,12.91591057,11.91482117
14.25660422,12.9083384,11.91162723
14.22709104,12.89104958,11.91615817
14.25020842,12.89497799,11.92180327
13.29037486,12.88404675,11.91443121
1.591054898,12.87943513,11.86949323
0.127320286,7.502876577,4.903382411
0.078927907,0.581615688,0.243314075
0.044887567,0.16619049,0.094740206
0.038530288,0.054961294,0.049653673
0.020325352,0.023647837,0.007891064
0.026316606,0.03723598,0.02350794
-0.019821829,0.011046543,0.022375206
0.009556507,0.029853595,0.004158612
0.045176534,0.003702114,0.024250716
0.021230783,0.006226168,0.001410339
-0.010093265,-0.007172196,0.009896561
-0.017953174,0.014500512,-0.002359252
-9.50E-05,0.018523817,-0.019740222
0.004162452,0.009395469,-0.018607488
-0.013387492,-0.035638975,0.00484568
0.022791206,0.023856593,-0.007057313
-0.021151078,0.032984941,-0.014317953
-0.012963673,-0.011499147,-0.007057313
-0.028664226,0.00567581,0.004474292
0.007687852,0.001310904,0.005068513
-0.018184348,0.005865589,0.012719111
-0.030032004,0.009452403,-0.000762282
0.004008336,0.020212846,-0.035152834
0.026605573,-0.002655467,0.003712946
-0.003562606,0.028506167,-0.002229266
-0.010998696,0.031903203,0.013926123
-0.023366493,-0.001156217,-0.018236099
-0.015757023,-0.013396932,0.02064825
0.008458431,-0.008253934,-0.030603328
-0.009457537,-0.031786471,0.017732853
-0.022229889,0.018371994,-0.015097869
0.03248124,-0.010740032,0.016414424
0.003488195,-0.008083133,-0.01567352
0.021172989,-0.00024528,-0.012238179
0.033271084,0.013077173,-0.010734057
0.038376172,-0.015161872,-0.024902518
-0.014658947,-0.029774819,-0.011866791
0.026759689,-0.018957443,0.012050612
-0.005835815,-0.006488993,-0.012943817
0.006416396,0.020193868,0.013305132
